"filename", "language", "PHP", "JavaScript", "HTML", "JSON", "CSS", "Markdown", "XML", "Shell Script", "YAML", "Docker", "SQL", "comment", "blank", "total"
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\forms\form-wizard.js", "JavaScript", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 90
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\index.js", "JavaScript", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 217
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\maps\google.js", "JavaScript", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 98
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\maps\jvectormap.js", "JavaScript", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 84
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\medias\image-gallery.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\tables\editable-table.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\tables\footable.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\tables\jquery-datatable.js", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\ticket-page.js", "JavaScript", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 39
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\todo-js.js", "JavaScript", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 60
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\ui\notifications.js", "JavaScript", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\ui\range-sliders.js", "JavaScript", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 93
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\ui\sortable-nestable.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\ui\sweetalert.js", "JavaScript", 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 179
"c:\xampp\htdocs\mainProject\pages\teacher\assets\js\pages\widgets\infobox\infobox-1.js", "JavaScript", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 43
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\bootstrap-colorpicker\css\bootstrap-colorpicker.css", "CSS", 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 10, 0, 222
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\bootstrap-colorpicker\js\bootstrap-colorpicker.js", "JavaScript", 0, 1023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 34, 1107
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\bootstrap-material-datetimepicker\css\bootstrap-material-datetimepicker.css", "CSS", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 12, 50
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\bootstrap-material-datetimepicker\js\bootstrap-material-datetimepicker.js", "JavaScript", 0, 1033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 1178
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\bootstrap-notify\bootstrap-notify.js", "JavaScript", 0, 317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 354
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\bootstrap-select\css\bootstrap-select.css", "CSS", 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 8, 1, 300
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\bootstrap-tagsinput\bootstrap-tagsinput.css", "CSS", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 1, 55
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\bootstrap-tagsinput\bootstrap-tagsinput.js", "JavaScript", 0, 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 96, 664
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\bootstrap\css\bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\chartjs\Chart.bundle.js", "JavaScript", 0, 13616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2466, 2881, 18963
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\chartjs\polar_area_chart.js", "JavaScript", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 147
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\charts-c3\plugin.css", "CSS", 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 17, 42, 228
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\ckeditor\ckeditor.js", "JavaScript", 0, 995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 999
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\dropify\css\dropify.min.css", "CSS", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 8
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\dropify\fonts\dropify.svg", "XML", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\dropify\js\dropify.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 10
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\dropzone\dropzone.js", "JavaScript", 0, 1598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 111, 1768
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\editable-table\mindmup-editabletable.js", "JavaScript", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 132
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\footable-bootstrap\css\footable.bootstrap.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\footable-bootstrap\css\footable.standalone.min.css", "CSS", 0, 0, 0, 0, 726, 0, 0, 0, 0, 0, 0, 0, 114, 840
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\fullcalendar\fullcalendar.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 2, 7
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\gmaps\gmaps.js", "JavaScript", 0, 1798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 438, 2410
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\ion-rangeslider\css\ion.rangeSlider.css", "CSS", 0, 0, 0, 0, 670, 0, 0, 0, 0, 0, 0, 5, 1, 676
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\ion-rangeslider\js\ion.rangeSlider.js", "JavaScript", 0, 1741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 495, 2450
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-datatable\buttons\buttons.bootstrap4.min.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 7
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-datatable\buttons\buttons.colVis.min.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-datatable\buttons\buttons.flash.min.js", "JavaScript", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-datatable\buttons\buttons.html5.min.js", "JavaScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-datatable\buttons\buttons.print.min.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-datatable\buttons\dataTables.buttons.min.js", "JavaScript", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 39
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-datatable\dataTables.bootstrap4.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-inputmask\jquery.inputmask.bundle.js", "JavaScript", 0, 2581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29, 2617
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-knob\jquery.knob.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-sparkline\jquery.sparkline.js", "JavaScript", 0, 2454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 350, 260, 3064
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-spinner\css\bootstrap-spinner.css", "CSS", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 1, 0, 61
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-spinner\js\jquery.spinner.js", "JavaScript", 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45, 255
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-steps\jquery.steps.css", "CSS", 0, 0, 0, 0, 313, 0, 0, 0, 0, 0, 0, 10, 59, 382
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-steps\jquery.steps.js", "JavaScript", 0, 868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 942, 232, 2042
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jquery-validation\jquery.validate.js", "JavaScript", 0, 1173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 228, 1574
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jvectormap\jquery-jvectormap-2.0.3.css", "CSS", 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 22, 135
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jvectormap\jquery-jvectormap-2.0.3.min.css", "CSS", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 23
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jvectormap\jquery-jvectormap-au-mill.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jvectormap\jquery-jvectormap-in-mill.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jvectormap\jquery-jvectormap-uk-mill-en.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jvectormap\jquery-jvectormap-us-aea-en.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\jvectormap\jquery-jvectormap-world-mill-en.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\light-gallery\css\lightgallery.css", "CSS", 0, 0, 0, 0, 816, 0, 0, 0, 0, 0, 0, 5, 26, 847
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\light-gallery\fonts\lgd641.svg", "XML", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 42
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\light-gallery\js\lightgallery-all.min.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\momentjs\moment.js", "JavaScript", 0, 3163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 335, 697, 4195
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\morrisjs\morris.css", "CSS", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\morrisjs\morris.min.css", "CSS", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\multi-select\css\multi-select.css", "CSS", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 10, 93
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\multi-select\js\jquery.multi-select.js", "JavaScript", 0, 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 82, 537
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\nestable\jquery.nestable.js", "JavaScript", 0, 393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 54, 485
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\nouislider\nouislider.js", "JavaScript", 0, 1183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 452, 1959
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\nouislider\nouislider.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 4
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\select2\select2.css", "CSS", 0, 0, 0, 0, 552, 0, 0, 0, 0, 0, 0, 18, 123, 693
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\select2\select2.min.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 23
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\summernote\dist\summernote.css", "CSS", 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 119, 644
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\summernote\dist\summernote.js", "JavaScript", 0, 3259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 2, 3356
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\sweetalert\sweetalert.css", "CSS", 0, 0, 0, 0, 845, 0, 0, 0, 0, 0, 0, 18, 70, 933
"c:\xampp\htdocs\mainProject\pages\teacher\assets\plugins\sweetalert\sweetalert.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\mainProject\pages\teacher\t_addmarks.php", "PHP", 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 289
"c:\xampp\htdocs\mainProject\pages\teacher\t_announcement.php", "PHP", 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 338
"c:\xampp\htdocs\mainProject\pages\teacher\t_assignmentPage.php", "PHP", 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 323
"c:\xampp\htdocs\mainProject\pages\teacher\t_calculateatt.php", "PHP", 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 405
"c:\xampp\htdocs\mainProject\pages\teacher\t_chat.php", "PHP", 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 51, 317
"c:\xampp\htdocs\mainProject\pages\teacher\t_classes.php", "PHP", 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 518
"c:\xampp\htdocs\mainProject\pages\teacher\t_index.php", "PHP", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 173
"c:\xampp\htdocs\mainProject\pages\teacher\t_markattendance.php", "PHP", 685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 68, 755
"c:\xampp\htdocs\mainProject\pages\teacher\t_notes.php", "PHP", 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 285
"c:\xampp\htdocs\mainProject\pages\teacher\t_profile.php", "PHP", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 198
"c:\xampp\htdocs\mainProject\pages\teacher\t_profileedit.php", "PHP", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 187
"c:\xampp\htdocs\mainProject\pages\teacher\t_questions.php", "PHP", 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 350
"c:\xampp\htdocs\mainProject\pages\teacher\t_resources.php", "PHP", 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 263
"c:\xampp\htdocs\mainProject\pages\teacher\t_viewAssignment.php", "PHP", 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 362
"c:\xampp\htdocs\mainProject\pages\teacher\t_viewQuiz.php", "PHP", 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 321
"c:\xampp\htdocs\mainProject\pages\teacher\t_viewSubject.php", "PHP", 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 370
"c:\xampp\htdocs\mainProject\pages\teacher\t_viewanswers.php", "PHP", 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 261
"c:\xampp\htdocs\mainProject\pages\teacher\t_viewattendanceBD.php", "PHP", 591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 64, 659
"c:\xampp\htdocs\mainProject\pages\teacher\t_viewbyrank.php", "PHP", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 206
"c:\xampp\htdocs\mainProject\php\PHPMailer\.codecov.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 3, 22
"c:\xampp\htdocs\mainProject\php\PHPMailer\.github\FUNDING.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 2, 7
"c:\xampp\htdocs\mainProject\php\PHPMailer\.github\ISSUE_TEMPLATE\bug_report.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 24
"c:\xampp\htdocs\mainProject\php\PHPMailer\.github\actions\build-docs\Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 6, 16
"c:\xampp\htdocs\mainProject\php\PHPMailer\.github\actions\build-docs\entrypoint.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 3, 6
"c:\xampp\htdocs\mainProject\php\PHPMailer\.github\dependabot.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 4, 2, 15
"c:\xampp\htdocs\mainProject\php\PHPMailer\.github\workflows\docs.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 2, 30
"c:\xampp\htdocs\mainProject\php\PHPMailer\.github\workflows\scorecards.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 17, 8, 63
"c:\xampp\htdocs\mainProject\php\PHPMailer\.github\workflows\tests.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 16, 30, 179
"c:\xampp\htdocs\mainProject\php\PHPMailer\.phan\config.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 6, 42
"c:\xampp\htdocs\mainProject\php\PHPMailer\README.md", "Markdown", 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 64, 231
"c:\xampp\htdocs\mainProject\php\PHPMailer\SECURITY.md", "Markdown", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 38
"c:\xampp\htdocs\mainProject\php\PHPMailer\UPGRADING.md", "Markdown", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 27, 126
"c:\xampp\htdocs\mainProject\php\PHPMailer\changelog.md", "Markdown", 0, 0, 0, 0, 0, 916, 0, 0, 0, 0, 0, 0, 119, 1035
"c:\xampp\htdocs\mainProject\php\PHPMailer\composer.json", "JSON", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 1, 79
"c:\xampp\htdocs\mainProject\php\PHPMailer\docs\README.md", "Markdown", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 4, 9
"c:\xampp\htdocs\mainProject\php\PHPMailer\examples\README.md", "Markdown", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 44, 96
"c:\xampp\htdocs\mainProject\php\PHPMailer\examples\contents.html", "HTML", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\xampp\htdocs\mainProject\php\PHPMailer\examples\contentsutf8.html", "HTML", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\xampp\htdocs\mainProject\php\PHPMailer\examples\images\PHPMailer card logo.svg", "XML", 0, 0, 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 1, 210
"c:\xampp\htdocs\mainProject\php\PHPMailer\get_oauth_token.php", "PHP", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 18, 183
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-af.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-ar.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-az.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-ba.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-be.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-bg.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-ca.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-cs.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-da.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 36
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-de.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-el.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 34
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-eo.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 27
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-es.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 32
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-et.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-fa.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-fi.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-fo.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-fr.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 39
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-gl.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-he.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-hi.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 36
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-hr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-hu.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-hy.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-id.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 32
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-it.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 29
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-ja.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 30
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-ka.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-ko.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-lt.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-lv.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 28
"c:\xampp\htdocs\mainProject\php\PHPMailer\language\phpmailer.lang-mg.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 28
